8,IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
3458,Non-Annex_I,Oceania,TON,Tonga,2.A.3,Glass Production,SO2,fossil,8.26826e-08,8.38096e-08,8.462202e-08,8.52453e-08,8.585682e-08,8.658006e-08,8.747284e-08,8.849008e-08,8.95328e-08,9.045302e-08,9.114686e-08,9.158296e-08,9.180934e-08,9.18995e-08,9.196124e-08,9.207394e-08,9.226406e-08,9.251102e-08,9.27864e-08,9.304414e-08,9.324896e-08,9.339792e-08,9.351258e-08,9.362136e-08,9.376444e-08,9.397122e-08,9.425052e-08,9.459548e-08,9.499826e-08,9.545004e-08,9.594004e-08,9.646532e-08,9.70249e-08,9.761388e-08,9.822148e-08,9.884084e-08,9.947686e-08,1.0012562e-07,1.0075968e-07,1.0134768e-07,1.0186806e-07,1.0230416e-07,1.0267362e-07,1.0274212695624e-07,1.0304441426335e-07,1.0334759095848e-07,1.0364349715018e-07,1.039402505844e-07,1.0423785368699e-07,1.0453699903314e-07,1.048355159871e-07,1.0513488538921e-07,1.0543510967374e-07
3459,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.A.1.a,Main Activity Electricity and Heat Production,SO2,bio,0.0093095,0.0093095,0.01030925,0.0084925,0.0084925,0.0071165,0.0093095,0.0084925,0.007998,0.00755725,0.00624575,0.00575125,0.00575125,0.00575125,0.00575125,0.01149175,0.0191135,0.02267175,0.01849,0.0170495,0.0218655,0.01867275,0.01873725,0.01736125,0.019995,0.0115025,0.01230875,0.0133085,0.0133085,0.014233,0.00261225,0.00194575,0.01282475,0.01048125,0.01082525,0.01116925,0.007353,0.0051815,0.0051815,0.00523525,,,,,,,,,,,,,
3460,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.A.4,Residential and other sectors,SO2,bio,0.019703999977112,0.019703999977112,0.019523999977112,0.0049139999771118,0.019253999977112,0.019163999977112,0.018923999977112,0.018743999977112,0.018473999977112,0.018473999977112,0.018353999977112,0.018173999977112,0.018383999977112,0.018683999977112,0.018503999977112,0.019487999954224,0.019547999954224,0.019637999954224,0.019637999954224,0.019487999954224,0.019277999954224,0.019127999954224,0.019037999954224,0.019007999954224,0.018797999954224,0.018557999954224,0.017657999954224,0.017987999954224,0.017627999954224,0.017417999954224,0.017237999954224,0.017027999954224,0.016817999954224,0.016607999954224,0.016367999954224,0.016157999954224,0.015977999954224,0.015707999954224,0.015497999954224,0.015437999954224,0.015287999954224,0.015107999954224,0.014957999954224,0.014807999954224,0.014687999954224,0.014507999954224,0.014357999954224,0.014064899940491,0.013914300270081,0.013766699638367,0.013622100448608,0.013511802023779,0.013511802023779
3461,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,3.C.1,Emissions from biomass burning,SO2,bio,0.13568826901073,0.12240073976667,0.13427678214367,0.10487300831543,0.10382425865057,0.091944793012907,0.12201518113524,0.099806984577309,0.081566399592975,0.088526359398942,0.089258550173353,0.067045497049001,0.063475659501066,0.052414321782656,0.046001305206632,0.053773308038725,0.060785927724493,0.057846847756877,0.065126461681948,0.064660368608768,0.077779792072301,0.068818754075282,0.068740714620336,0.064228128079062,0.073867146917002,0.069673975930492,0.07428218958971,0.074189769792346,0.055582350846195,0.065399473324155,0.071693410626623,0.053848177912416,0.069960355382017,0.045732773904069,0.028259260905812,0.022404910035903,0.045054256829978,0.042587325769711,0.00084796107722029,0.00081095673457392,0.00084598354779326,0.00094697651883075,0.00089618573089462,0.0010265849377848,0.00098257411267671,0.00096303992331462,0.00084997144218311,0.00073217781919166,0.00057300963594819,0.00060314016650954,0.00063200338515028,0.00062989461361478,0.00062821238505823
3462,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.A.1.a,Main Activity Electricity and Heat Production,SO2,fossil,0.86300011982423,0.86300011982423,0.53312385991211,0.53306284008789,0.86309840000001,0.66543477011719,0.73232829735803,0.99709640005145,0.60118786916814,0.84854091951795,0.66885034502245,0.56461226805357,0.55004572001071,0.2947175598925,1.2858011780495,0.27672377028926,0.60633182203596,0.14440309686657,0.10737529827575,0.10731545660343,0.041401613787517,0.080230645449061,0.043276995466973,0.043210990094953,0.01483277665054,0.015654379428119,0.015987490263001,0.017301438149048,0.13251510817521,0.10425410184774,0.047506285588075,0.048243676588508,0.050488381508305,1.7895560592234,0.081450442216084,3.5286107568515,0.95262839188373,1.5380077458203,0.16967926873061,0.61724590638697,0.17244655771265,0.23241863615896,0.2030158388275,0.17348386767351,0.17317624877924,0.22514428282353,0.35855538019254,0.32366352702729,0.22338829932961,0.23567689198799,0.23438177131374,0.23482129600499,0.2339422466225
3463,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,SO2,fossil,8.7525951004028,8.7525951004028,8.5837788843384,9.0087709849243,9.4502953018799,8.0792628706665,8.4796596488037,13.02245339856,9.0819889878387,4.5503783312377,1.2472998887634,0.50884835806274,0.92573071798705,0.17615239948654,0.21304684837342,0.30794135417175,0.46381844073487,0.18119924900818,0.15326144473267,0.17951529930115,0.1242330495224,0.076553748313904,0.078045549095154,0.53463180532074,0.44306074142456,0.28318089506531,0.019235949707031,0.36041068803407,0.407890359375,0.13252479789734,0.073028949363709,0.10806939620972,0.11391069613647,0.1319374961853,0.13558034506226,0.13844059542847,0.75658921728515,0.77433540197754,0.86107626635742,0.77082885180664,0.6682518427124,0.64414194995117,0.46590470770264,0.87006756750488,0.66761479315186,0.72376346716309,0.71307596618652,0.69480285900879,0.68791539117432,0.055903645019531,0.049681063964844,0.050584356036931,0.048777771892756
3464,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.A.2,Manufacturing Industries and Construction,SO2,fossil,0.86526328253123,0.86526328253123,0.74111624194285,0.76965988951192,1.1123027989968,0.92810835150095,0.9899040203242,1.6443641825556,1.1516230071222,0.97253052432996,1.0810440704715,1.2323214414148,1.6155780070709,1.3991434559917,0.62569347932515,0.19090349763489,0.036538350688934,0.27180840519714,2.2667172152624,2.2634655365456,2.5576935585047,2.843336672063,2.4536705887141,1.8759399864368,1.8573061412029,2.025336053503,2.6695644677834,2.4466491578193,2.6688051470166,1.7423461813661,2.2669476448976,2.2665306948478,2.4569793825204,3.4908099185462,1.9495672026819,4.4160399083602,3.9620746988174,4.5324501368714,3.8969906949144,3.9673612976249,4.3722359779591,4.1243325328599,3.8028015637049,4.066425426507,3.919563857292,4.1426326383256,3.6273898475141,4.1745279571854,2.9366852061599,2.943311411536,2.6390203919321,2.6392418635719,2.6387989202924
3465,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.A.3.a,Civil Aviation,SO2,fossil,0.0021191731238217,0.0021202581146537,,,0.0021235130871496,0.0021245980779816,,0.0021267680596456,0.0021278530504775,0.0021289380413095,,,0.0021321930138055,0.0021332780046374,0.0021343629954694,,,0.0021376179679654,0.0021387029587973,0.0021397879496293,,,0.0021430429221253,0.0021441279129573,,0.0021462978946212,,,0.0021462978946212,0.0021462978946212,,,0.0064388935011076,,0.091888377802492,0.10683581219899,0.10363074251158,0.096161813799369,0.098298528873711,0.10470867994493,0.1057770404062,0.10790417266026,0.10576745173772,0.11538267249635,0.1207244631063,0.12179282356757,0.11217760280894,0.10453572534469,0.087768734237662,0.082373526189469,0.04686666725757,0.059955556311486,0.080644445461224
3466,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.A.3.b_noRES,Road Transportation no resuspension,SO2,fossil,0.59140195085789,0.59140195085789,0.67305380697923,0.99200232325403,0.75612295115581,0.7400814387036,0.76267088177053,0.97011652175284,1.0840735981849,1.1107567488541,1.2004108555551,1.2738012320886,1.3473027066073,1.3476730324726,1.4229621660937,1.3704476155993,1.4131722558477,1.3339746004299,0.96634605800061,0.9356432886777,0.99016760388123,1.0692162296903,1.0060518091919,0.9303544621342,1.0889851428715,0.43092432266668,0.44892774198875,0.48739489913122,0.50158366884309,0.50659991971677,0.23526544064788,0.2377047134963,0.24311675493075,0.24117250034785,0.25430948961663,0.058437437192038,0.076233730349796,0.08093374536479,0.084421590092015,0.032734953479716,0.037084045104745,0.035755262885521,0.033571667987879,0.033410512268018,0.030040036223674,0.029404197523787,0.025774288469069,0.026026714000664,0.020675979465076,0.022430576722709,0.019735752879831,0.019735752879831,0.019735752879831
3467,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.A.3.e,Other Transportation,SO2,fossil,,,,,,,,,,,,,,,,,,0.9380000000268,0.14069999822383,0.37520000713149,0.7035000000201,0.9380000000268,0.9380000000268,0.28139999644766,0.046900000891436,0.046900000891436,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.A.4,Residential and other sectors,SO2,fossil,0.8094,0.8094,0.79048000488281,1.0932,0.8094,0.904,0.97967998046876,0.9986,1.0742799804688,1.0623600097656,1.0476399902344,1.0426260095215,1.0185520092773,1.0157240270996,1.1270160131836,0.94671502990721,0.97923403320311,0.70124998363496,1.1794880310059,0.68916103027342,0.66693002929686,0.69183343542481,0.90198807104494,1.704707968811,1.4876303163208,1.3780865294457,1.4404977034454,1.4129944729004,1.478534347168,0.79168135221252,0.89106793485411,0.83600894638975,0.80508012108458,0.64890052843933,0.63079702703856,0.57816745386353,0.53594307017212,0.51451818622131,0.55637868622131,0.5727572446869,0.55034392120056,0.36641161548768,0.24574577433776,0.458327699823,0.48721322919921,0.59970375900574,0.55413103991394,0.55939335444641,0.55576041693115,0.53190343818665,0.69607827403869,0.69611525363919,0.6960412944382
3469,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.A.5,Non-Specified,SO2,fossil,,,,,,,,,,0.020100000381469,0.020100000381469,0.037788000717163,,,0.061104001159669,,,,,,,,0.031175999450683,0.029443999481201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,1.B.2,Oil and Natural Gas,SO2,fossil,0.0024438,0.0022713,0.0019401,0.0029382,0.0044121,0.0049065,0.0049299,0.0048738,0.0041136,0.004053,0.0049392,0.0050184,0.0075276,0.0081573,0.0084837,0.0098502,0.0089175,0.0086982,0.0071172,0.0053541,0.0031668,0.003456,0.0037311,0.0032553,0.0027612,0.0012387,0.0024918,0.0017232,0.0008643,0.0007422,0.0009786,0.0010461,0.0006186,0.0008724,0.0007581,0.0015807,0.0017487,0.0019434,0.0020631,0.0012405,0.0006561,0.0008937,0.0034673664346794,0.0032863201343686,0.0028355602131339,0.0024490016967808,0.0019785091407174,0.0020671360881471,0.0020358691271589,0.001945437407481,0.0021026471660821,0.0015582169498853,0.0016694867902115
3471,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,2.A.1,Cement production,SO2,fossil,0.101354,0.095744,0.107712,0.094622,0.090508,0.096866,0.090508,0.081532,0.083776,0.081532,0.069564,0.051986,0.070686,0.146982,0.151844,0.123046,0.126412,0.121924,0.13464,0.143616,0.163812,0.181764,0.180268,0.197098,0.218042,0.210936,0.230758,0.244222,0.25806,0.257312,0.277882,0.260678,0.278256,0.286484,0.287232,0.256564,0.330242,0.74426,0.358292,0.32538,0.295834,0.309298,0.244596,0.299948,0.313038,0.31416,0.269654,0.25058,0.247962,0.253572,0.236368,0.26473828947004,0.26473828947004
3472,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,2.A.2,Lime production,SO2,fossil,,,,,,,,,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.015253663798996,0.016208090359877,0.016935132489033,0.017956346985231,0.018338396921086,0.019508932894773,0.01896,0.01896,0.01896,0.01896,0.01896,0.01896,0.01896,0.01896
3473,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,2.A.3,Glass Production,SO2,fossil,9.2707608e-07,9.3723672e-07,9.4936716e-07,9.6294212e-07,9.7711096e-07,9.912602e-07,1.005137e-06,1.0189648e-06,1.0330278e-06,1.047816e-06,1.0636038e-06,1.0805088e-06,1.0981978e-06,1.1158966e-06,1.132586e-06,1.1475114e-06,1.160369e-06,1.1713352e-06,1.1807922e-06,1.1893476e-06,1.197462e-06,1.2053118e-06,1.2127402e-06,1.2195218e-06,1.2253136e-06,1.2299e-06,1.2332026e-06,1.2354664e-06,1.2372892e-06,1.2394844e-06,1.2426204e-06,1.2469324e-06,1.2522832e-06,1.258369e-06,1.2647292e-06,1.2709914e-06,1.2770772e-06,1.2830748e-06,1.2890626e-06,1.2951876e-06,1.301538e-06,1.3080942e-06,1.3147484e-06,1.314683425358e-06,1.3214364495329e-06,1.3282241614011e-06,1.3335613936813e-06,1.3389200726791e-06,1.3443002845742e-06,1.3502236564174e-06,1.2586155617342e-06,1.4096820674283e-06,1.4096820674283e-06
3474,Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,2.C,Metal Industry,SO2,fossil,,,,,,,,0.045,0.06,0.06,0.06,0.06,0.06,0.012,0.036,0.045,0.042,0.021,,0.03,0.045,0.045,0.03,0.03,0.048,0.045,0.06,0.03,0.03,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,
3475,Non-Annex_I,Northern_Africa,TUN,Tunisia,1.A.2,Manufacturing Industries and Construction,SO2,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101928,0.0548,0.031784,0.007124,,,,,,,,,,0.01078,0.006391,0.019019,0.021714,0.018942,,,,,,,,
3476,Non-Annex_I,Northern_Africa,TUN,Tunisia,1.A.4,Residential and other sectors,SO2,bio,0.429,0.429,0.43505400146484,0.44173800292969,0.44911199707031,0.45732599853516,0.46802400146484,0.47983199707031,0.49251,0.50560800292969,0.51888599853516,0.53234400146484,0.54598199707031,0.5598,0.57097800292969,0.58848,0.60694199707031,0.62163,0.63499800292969,0.64246199707031,0.65739,0.67186800292969,0.68532599853516,0.69806400146484,0.73426800292969,0.76932,0.80437199707031,0.83945399414062,0.87453600585938,0.90955800292969,1.01324,1.0512219970703,1.0891039941406,1.1269160058594,1.1657180029297,1.2064939941406,1.24829,1.2621300058594,1.3030760058594,1.4201279967651,1.1514520946045,1.1535499998779,1.152412899292,1.1519711004639,1.1499779998779,1.1489242010498,1.1559004022217,1.1469962017822,1.1522173619336,1.1544594018555,1.1510758313867,1.135123994398,1.134437026398
3477,Non-Annex_I,Northern_Africa,TUN,Tunisia,3.C.1,Emissions from biomass burning,SO2,bio,0.0067278860768694,0.007487768572697,0.0099077421951084,0.0094018899883073,0.009236591150264,0.0099534111512717,0.0094277526630758,0.0083408425986903,0.0086395625615804,0.0087244303535293,0.0095588261010031,0.0098003189815198,0.009357763657033,0.0080051887180728,0.0083711975571748,0.013531728702477,0.006810907823656,0.012760725845802,0.0040070465076688,0.0054786354906036,0.01083785141302,0.015782367786825,0.014147066082058,0.013226987136175,0.0056522467993666,0.0056206057956645,0.017647583364066,0.0087868900192315,0.012187696952957,0.012705339418157,0.0084504306596856,0.0096078339264526,0.0046038333183758,0.016108554948081,0.014878441971416,0.014098453617875,0.01137786038249,0.012713767880835,0.0086522286548492,0.014303827264979,0.0076909318502947,0.013920204531934,0.013435066063796,0.0095606406444335,0.013170061830453,0.0089624531976212,0.0088693985846072,0.01051571812628,0.010173296311891,0.01302021972158,0.0098525541827463,0.011033853243897,0.011036271927597
3478,Non-Annex_I,Northern_Africa,TUN,Tunisia,1.A.1.a,Main Activity Electricity and Heat Production,SO2,fossil,17.611140331752,17.611140331752,19.253682212448,15.027031013705,13.310529193579,13.395912973263,15.342172180801,22.014951868377,23.315462197437,29.248863270814,38.787778849177,40.084170763007,40.08441045513,50.432039065547,36.339678804812,23.529433592552,44.942458480319,33.799259649806,46.765749884939,47.502827520895,40.093938602024,70.268553427157,58.576164952637,61.326026308831,36.134357930048,24.202905088421,22.964177154951,26.832668815836,24.027874735584,27.75168897052,26.161920010503,24.596237240781,25.795549269951,1.7658351595445,2.7160279750021,3.7340009015399,17.390898532319,25.103816064555,12.149715868596,9.0034724390855,0.14163426963648,0.12359680020278,0.098337210598652,1.9176061115351,6.86977976419,17.563264192434,1.3552816113382,1.3830808302628,1.5316686313259,1.0696345178895,1.0979492249783,1.3438986373214,1.3466785914509
3479,Non-Annex_I,Northern_Africa,TUN,Tunisia,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,SO2,fossil,1.4959766913816,1.4959766913816,1.2064346999938,1.0616873292842,0.96517019999981,1.1099571707096,1.3029482293091,1.0134437146363,1.2064666499934,1.3512180707035,1.4477515999756,1.496021441431,0.77217586465359,1.2551115913887,0.91693808536529,1.2067774999886,1.2067455499878,1.2067455499878,1.2067455499878,1.2067455499878,1.2551778914184,1.2067455499878,1.2066974500122,1.4479695999756,1.5444496292725,1.6731737058716,1.6731496558838,1.6731496558838,1.673125605835,1.673125605835,1.6731496558838,1.6731015558472,1.6731015558472,1.6731015558472,1.6730534558716,1.6731496558838,1.6731015558472,1.6731496558838,1.7217363941345,1.3822816401977,0.69871982387046,1.2128569888981,2.5552128542929,2.3660401045198,2.4136476926545,2.0774293592289,1.6925459103078,1.2446462222633,1.5576902452816,0.498356916556,1.5577574007928,1.9040575404104,1.9042448754062
3480,Non-Annex_I,Northern_Africa,TUN,Tunisia,1.A.2,Manufacturing Industries and Construction,SO2,fossil,8.0766631221134,8.0657718556046,8.7915161109636,9.1243041478682,9.987382292294,10.499968286864,9.9776417419806,11.738681891269,11.726888514286,15.563067025551,16.561848025974,16.331766380197,13.566182586686,18.249175582031,18.376239634045,19.180193874752,18.715086627704,12.429405448655,18.730387647204,23.704558271415,24.180517247587,21.338868057298,23.29316585902,20.264995970565,18.223516278938,17.528098794435,19.111761509009,19.029091267433,20.201011843374,19.14134502243,21.041455656374,21.579131989914,20.890344415073,28.672471639084,30.223083930629,27.356861704153,26.990634592435,25.295765744422,24.443876542423,19.814505799482,19.796040142964,16.632002345087,17.342201959488,17.558101994112,20.79268497125,21.38860835124,20.799837929206,19.821433582752,17.84496853148,18.751025653701,17.653972992489,21.577673770667,21.578520247293
3481,Non-Annex_I,Northern_Africa,TUN,Tunisia,1.A.3.a,Civil Aviation,SO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031140483376387,0.0031140483376387,0.0041519846466531,0.0041519846466531,0.0041519846466531,0.0041519846466531,0.0031140483376387,0.0031140483376387,0.0039694536225955,0.0044842295330972,0.0047414979658066,0.0015965486650406,0.0018497943153574,0.0022902215332996
3482,Non-Annex_I,Northern_Africa,TUN,Tunisia,1.A.3.b_noRES,Road Transportation no resuspension,SO2,fossil,0.75434081345062,0.75434081345064,0.83766876276609,0.92304350870029,1.0448913155497,1.12003227353,1.2560598682178,1.3230504897774,1.4529375350624,1.558447991847,1.6903823479837,1.8081734350868,1.826594637117,1.9466173056481,2.0340759492936,2.109438210888,2.0485881610401,2.0769478728264,2.0895242944476,2.2560694955257,2.6133153186776,2.7270485522073,2.7961215297471,3.17865611773,3.2949552776752,1.0060222518768,1.0403590599854,1.1113456003144,1.1450730987505,1.218542766048,0.78504846519257,0.80505369605221,0.81957077927607,0.84858644722236,0.8507779488776,0.18606507931624,0.21213085459342,0.23265008944666,0.20945709333509,0.17897229795372,0.19901167672627,0.18938332000281,0.17988444325701,0.17165976991711,0.18283896236133,0.21134991003071,0.26778971941219,0.28104316915568,0.28548470507558,0.2940430921507,0.28554677835537,0.34900161798989,0.34900161798989
